name,molecule,ksize,sigma,expected_collisions,n_unique_kmers,n_theoretical_kmers_log10,n_unique_kmers_log10,unique_over_theoretical_log10
not_eukaryota,protein20,50,20,1.7247155922554734e-05,66612154,65.05149978319906,7.8235534774218936,-57.22794630577717
not_eukaryota,dayhoff6,2,6,1.6796167860605182e-30,36,1.5563025007672873,1.5563025007672873,0.0
not_eukaryota,dayhoff6,3,6,2.1767833547344315e-27,216,2.3344537511509307,2.3344537511509307,0.0
not_eukaryota,dayhoff6,4,6,2.8211112277358237e-24,1296,3.1126050015345745,3.1126050015345745,0.0
not_eukaryota,dayhoff6,5,6,3.6448887602176404e-21,7770,3.8907562519182184,3.890421018800914,-0.00033523311730432326
not_eukaryota,dayhoff6,6,6,4.156680509907979e-18,45153,4.668907502301861,4.654686610467077,-0.014220891834784588
not_eukaryota,dayhoff6,7,6,3.0424372945107203e-15,234888,5.447058752685505,5.370860830030461,-0.07619792265504444
not_eukaryota,dayhoff6,8,6,1.0346990546009762e-12,1009067,6.225210003069149,6.003920003466099,-0.22128999960304974
not_eukaryota,dayhoff6,9,6,1.3786639137037464e-10,3432497,7.003361253452793,6.535610166335882,-0.4677510871169108
not_eukaryota,dayhoff6,10,6,7.436167349930352e-09,9329430,7.781512503836437,6.969855110475681,-0.8116573933607558
not_eukaryota,dayhoff6,11,6,1.3949085034763516e-07,19514074,8.55966375422008,7.290347947560293,-1.2693158066597876
not_eukaryota,dayhoff6,12,6,8.496007405611328e-07,30831091,9.337815004603723,7.488988893098106,-1.848826111505617
not_eukaryota,dayhoff6,13,6,2.171188009029649e-06,39142279,10.115966254987367,7.5926461081975605,-2.523320146789806
not_eukaryota,dayhoff6,14,6,3.3725289951945856e-06,43798632,10.89411750537101,7.641460546026259,-3.252656959344751
not_eukaryota,dayhoff6,15,6,4.196636103052009e-06,46316989,11.672268755754654,7.6657403187852555,-4.006528436969399
not_eukaryota,dayhoff6,16,6,4.787656047875016e-06,47907229,12.450420006138298,7.680401051575898,-4.7700189545624
not_eukaryota,dayhoff6,17,6,5.274505364772606e-06,49109269,13.228571256521942,7.691163469630911,-5.537407786891031
not_eukaryota,dayhoff6,18,6,5.712181543391221e-06,50123057,14.006722506905586,7.7000375507048755,-6.30668495620071
not_eukaryota,dayhoff6,19,6,6.119565802437201e-06,51019060,14.78487375728923,7.707732452694513,-7.077141304594717
not_eukaryota,dayhoff6,20,6,6.506100201496471e-06,51824816,15.563025007672874,7.7145377688396755,-7.848487238833198
not_eukaryota,dayhoff6,21,6,6.86993247645305e-06,52554158,16.341176258056517,7.72060708240076,-8.620569175655756
not_eukaryota,dayhoff6,22,6,7.214092634256336e-06,53216025,17.11932750844016,7.726042431563769,-9.393285076876392
not_eukaryota,dayhoff6,23,6,7.536612037492555e-06,53817497,17.897478758823805,7.730923495278973,-10.166555263544833
not_eukaryota,dayhoff6,24,6,7.838516095916537e-06,54364222,18.675630009207445,7.735313177274974,-10.94031683193247
not_eukaryota,dayhoff6,25,6,8.122066072945027e-06,54861374,19.45378125959109,7.739266680285383,-11.714514579305707
not_eukaryota,dayhoff6,26,6,8.38597577295373e-06,55314209,20.231932509974733,7.742836706307279,-12.489095803667453
not_eukaryota,dayhoff6,27,6,8.632027081110769e-06,55726327,21.010083760358377,7.746060419043988,-13.264023341314388
not_eukaryota,dayhoff6,28,6,8.858626057079729e-06,56101449,21.78823501074202,7.748974078450056,-14.039260932291965
not_eukaryota,dayhoff6,29,6,9.07022628898029e-06,56442726,22.566386261125665,7.751607980599111,-14.814778280526554
not_eukaryota,dayhoff6,30,6,9.266595408977067e-06,56752837,23.34453751150931,7.753987576220213,-15.590549935289095
not_eukaryota,dayhoff6,31,6,9.4453837875338e-06,57034644,24.122688761892952,7.7561387351036215,-16.36655002678933
not_eukaryota,dayhoff6,32,6,9.610944427201248e-06,57290596,24.900840012276596,7.75808334028356,-17.142756671993038
not_eukaryota,dayhoff6,33,6,9.764391100285478e-06,57522285,25.67899126266024,7.759836129516355,-17.919155133143885
not_eukaryota,dayhoff6,34,6,9.901781754038042e-06,57731807,26.457142513043884,7.761415151086836,-18.695727361957047
not_eukaryota,dayhoff6,35,6,1.002909736347418e-05,57920949,27.235293763427528,7.762835668901917,-19.47245809452561
not_eukaryota,dayhoff6,36,6,1.0145751049953917e-05,58091140,28.01344501381117,7.764109899300318,-20.249335114510853
not_eukaryota,dayhoff6,37,6,1.0248713520052518e-05,58243797,28.791596264194816,7.765249679532929,-21.026346584661887
not_eukaryota,dayhoff6,38,6,1.0342293523464229e-05,58379817,29.56974751457846,7.766262729295114,-21.803484785283345
not_eukaryota,dayhoff6,39,6,1.0425482553693062e-05,58500881,30.347898764962103,7.767162406433592,-22.58073635852851
not_eukaryota,dayhoff6,40,6,1.0500465340646622e-05,58608325,31.126050015345747,7.767959309614819,-23.358090705730927
not_eukaryota,dayhoff6,41,6,1.0566466567701663e-05,58702839,31.904201265729387,7.76865910520365,-24.135542160525738
not_eukaryota,dayhoff6,42,6,1.06239507377267e-05,58785256,32.682352516113035,7.769268413818045,-24.913084102294988
not_eukaryota,dayhoff6,43,6,1.0673367456700878e-05,58856153,33.46050376649668,7.769791872009727,-25.690711894486952
not_eukaryota,dayhoff6,44,6,1.0716018794299891e-05,58916189,34.23865501688032,7.770234646694025,-26.468420370186298
not_eukaryota,dayhoff6,45,6,1.075094313410457e-05,58966053,35.016806267263966,7.770602058459695,-27.246204208804272
not_eukaryota,dayhoff6,46,6,1.0779405287399527e-05,59006202,35.79495751764761,7.770897661689914,-28.024059855957695
not_eukaryota,dayhoff6,47,6,1.0800801960507348e-05,59037109,36.573108768031254,7.7711250822823255,-28.80198368574893
not_eukaryota,dayhoff6,48,6,1.0816743797070689e-05,59059223,37.35126001841489,7.7712877289644435,-29.579972289450446
not_eukaryota,dayhoff6,49,6,1.082568155740087e-05,59072926,38.129411268798535,7.771388482863575,-30.35802278593496
not_eukaryota,dayhoff6,50,6,1.0830938273993487e-05,59078635,38.90756251918218,7.771430452469023,-31.136132066713156
not_eukaryota,hp2,2,2,2.5600011980803494e-34,4,0.6020599913279624,0.6020599913279624,0.0
not_eukaryota,hp2,3,2,4.096001916928559e-33,8,0.9030899869919435,0.9030899869919435,0.0
not_eukaryota,hp2,4,2,6.553603067085694e-32,16,1.2041199826559248,1.2041199826559248,0.0
not_eukaryota,hp2,5,2,1.0485764907337111e-30,32,1.505149978319906,1.505149978319906,0.0
not_eukaryota,hp2,6,2,1.6777223851739378e-29,64,1.806179973983887,1.806179973983887,0.0
not_eukaryota,hp2,7,2,2.6843558162783004e-28,128,2.1072099696478683,2.1072099696478683,0.0
not_eukaryota,hp2,8,2,4.294969306045281e-27,256,2.4082399653118496,2.4082399653118496,0.0
not_eukaryota,hp2,9,2,6.871950889672449e-26,512,2.709269960975831,2.709269960975831,0.0
not_eukaryota,hp2,10,2,1.0995121423475919e-24,1024,3.010299956639812,3.010299956639812,0.0
not_eukaryota,hp2,11,2,1.759219427756147e-23,2048,3.3113299523037933,3.3113299523037933,0.0
not_eukaryota,hp2,12,2,2.814751084409835e-22,4096,3.612359947967774,3.612359947967774,0.0
not_eukaryota,hp2,13,2,4.503601735055736e-21,8192,3.9133899436317554,3.9133899436317554,0.0
not_eukaryota,hp2,14,2,7.205762776089178e-20,16384,4.214419939295737,4.214419939295737,0.0
not_eukaryota,hp2,15,2,1.1529220441742685e-18,32768,4.515449934959718,4.515449934959718,0.0
not_eukaryota,hp2,16,2,1.8445626832124098e-17,65536,4.816479930623699,4.816479930623699,0.0
not_eukaryota,hp2,17,2,2.950940037985325e-16,131072,5.11750992628768,5.11750992628768,0.0
not_eukaryota,hp2,18,2,4.72006327102776e-15,262144,5.418539921951662,5.418539921951662,0.0
not_eukaryota,hp2,19,2,7.548298702215923e-14,524288,5.719569917615643,5.719569917615643,0.0
not_eukaryota,hp2,20,2,1.206396556253489e-12,1048576,6.020599913279624,6.020599913279624,0.0
not_eukaryota,hp2,21,2,1.9256709288278702e-11,2097071,6.321629908943605,6.321613134512185,-1.6774431420785163e-05
not_eukaryota,hp2,22,2,3.040513238614551e-10,4184669,6.622659904607587,6.621661111753746,-0.0009987928538404134
not_eukaryota,hp2,23,2,4.3658044921679245e-09,8162175,6.923689900271568,6.9118059019686875,-0.01188399830288045
not_eukaryota,hp2,24,2,4.5476444945483e-08,14710410,7.224719895935548,7.167624777299668,-0.05709511863588013
not_eukaryota,hp2,25,2,2.729986432102978e-07,23122466,7.52574989159953,7.364034149518436,-0.16171574208109352
not_eukaryota,hp2,26,2,9.125170523987913e-07,31395179,7.826779887263511,7.496862963536768,-0.32991692372674297
not_eukaryota,hp2,27,2,1.9292669668116906e-06,37982702,8.127809882927492,7.579585856186949,-0.5482240267405434
not_eukaryota,hp2,28,2,3.0210760659887048e-06,42584505,8.428839878591473,7.629251603395136,-0.7995882751963377
not_eukaryota,hp2,29,2,3.954589086682311e-06,45618710,8.729869874255455,7.659143000190897,-1.0707268740645572
not_eukaryota,hp2,30,2,4.670933389021445e-06,47606579,9.030899869919436,7.677666974274277,-1.3532328956451591
not_eukaryota,hp2,31,2,5.20776554781179e-06,48949119,9.331929865583417,7.689744879655362,-1.642184985928055
not_eukaryota,hp2,32,2,5.615372514453354e-06,49905095,9.632959861247398,7.69814488665402,-1.9348149745933787
not_eukaryota,hp2,33,2,5.939954400381362e-06,50628367,9.93398985691138,7.704393919598448,-2.229595937312932
not_eukaryota,hp2,34,2,6.208702644666492e-06,51207407,10.23501985257536,7.70933278493217,-2.525687067643191
not_eukaryota,hp2,35,2,6.4422321820336e-06,51692387,10.536049848239342,7.713426587052446,-2.822623261186896
not_eukaryota,hp2,36,2,6.647728115826134e-06,52112684,10.837079843903323,7.716943441548479,-3.120136402354844
not_eukaryota,hp2,37,2,6.8351874594275e-06,52484783,11.138109839567305,7.72003340593799,-3.418076433629315
not_eukaryota,hp2,38,2,7.005620422670344e-06,52818825,11.439139835231286,7.722788735725654,-3.7163510995056317
not_eukaryota,hp2,39,2,7.163529774857119e-06,53121227,11.740169830895267,7.725268097857985,-4.0149017330372825
not_eukaryota,hp2,40,2,7.309085431453034e-06,53396754,12.041199826559248,7.727514856977321,-4.313684969581927
not_eukaryota,hp2,41,2,7.444179457682464e-06,53648123,12.34222982222323,7.729554531800522,-4.6126752904227075
not_eukaryota,hp2,42,2,7.570647028522882e-06,53877950,12.64325981788721,7.731411062911652,-4.9118487549755585
not_eukaryota,hp2,43,2,7.684570620665632e-06,54087673,12.944289813551192,7.733098297304543,-5.211191516246649
not_eukaryota,hp2,44,2,7.789591595755968e-06,54278672,13.245319809215173,7.734629213524779,-5.510690595690394
not_eukaryota,hp2,45,2,7.888711418556128e-06,54452288,13.546349804879155,7.736016132850254,-5.810333672028901
not_eukaryota,hp2,46,2,7.976527965671278e-06,54609646,13.847379800543136,7.737269361286598,-6.1101104392565375
not_eukaryota,hp2,47,2,8.05936677604221e-06,54752119,14.148409796207117,7.738400931771497,-6.41000886443562
not_eukaryota,hp2,48,2,8.132309481263041e-06,54880122,14.449439791871097,7.739415068148183,-6.710024723722913
not_eukaryota,hp2,49,2,8.199365198517291e-06,54994756,14.750469787535078,7.740321279515302,-7.010148508019776
not_eukaryota,hp2,50,2,8.257709717450132e-06,55096673,15.05149978319906,7.741125374870563,-7.310374408328496
