name,molecule,ksize,sigma,expected_collisions,n_unique_kmers,n_theoretical_kmers_log10,n_unique_kmers_log10,unique_over_theoretical_log10
archea,dayhoff6,5,6,2.989012194663059e-13,7395,3.8907562519182184,3.868938178332911,-0.021818073585307296
archea,dayhoff6,6,6,1.9588770147689673e-10,37486,4.668907502301861,4.573869100848107,-0.09503840145375442
archea,dayhoff6,7,6,5.101472652639267e-08,151467,5.447058752685505,5.18031802373595,-0.26674072894955536
archea,dayhoff6,8,6,5.137108094192314e-06,487759,6.225210003069149,5.688205291627347,-0.537004711441802
archea,dayhoff6,9,6,0.00018098191626735483,1232831,7.003361253452793,6.090903546346046,-0.9124577071067472
archea,dayhoff6,10,6,0.0016345205079840593,2243155,7.781512503836437,6.350859283979275,-1.4306532198571622
archea,dayhoff6,11,6,0.004773866235775134,3047186,8.55966375422008,6.483898964333674,-2.0757647898864064
archea,dayhoff6,12,6,0.007419746266681755,3468071,9.337815004603723,6.540087979978503,-2.7977270246252193
archea,dayhoff6,13,6,0.008887348124635534,3659400,10.115966254987367,6.563409883741345,-3.5525563712460215
archea,dayhoff6,14,6,0.009713543821542343,3759620,10.89411750537101,6.5751439512459955,-4.318973554125015
archea,dayhoff6,15,6,0.010289071768054079,3826362,11.672268755754654,6.58278605486154,-5.0894827008931145
archea,dayhoff6,16,6,0.01075730928630314,3877631,12.450420006138298,6.588566478727062,-5.861853527411236
archea,dayhoff6,17,6,0.0111607403345925,3920639,13.228571256521942,6.593356855683103,-6.635214400838839
archea,dayhoff6,18,6,0.011504755605487174,3957480,14.006722506905586,6.5974187287367725,-7.409303778168813
archea,dayhoff6,19,6,0.011792677000963184,3989171,14.78487375728923,6.6008826531974485,-8.183991104091781
archea,dayhoff6,20,6,0.012079788122735084,4015842,15.563025007672874,6.603776617513956,-8.959248390158917
archea,dayhoff6,21,6,0.01231405986270984,4039110,16.341176258056517,6.606285680786352,-9.734890577270164
archea,dayhoff6,22,6,0.012499529480750952,4059018,17.11932750844016,6.608420977230895,-10.510906531209265
archea,dayhoff6,23,6,0.012689642017468705,4075719,17.897478758823805,6.6102042339810465,-11.287274524842758
archea,dayhoff6,24,6,0.012817308676380227,4090084,18.675630009207445,6.611732227411221,-12.063897781796225
archea,dayhoff6,25,6,0.01293131205662457,4101953,19.45378125959109,6.612990679933472,-12.840790579657618
archea,dayhoff6,26,6,0.013034173398693607,4111439,20.231932509974733,6.613993851165794,-13.617938658808939
archea,dayhoff6,27,6,0.013125637185966842,4119313,21.010083760358377,6.614824792443994,-14.395258967914383
archea,dayhoff6,28,6,0.013187870943472152,4125605,21.78823501074202,6.615487644739335,-15.172747366002685
archea,dayhoff6,29,6,0.013256778745971576,4129989,22.566386261125665,6.615948894938323,-15.95043736618734
archea,dayhoff6,30,6,0.01322854670512557,4133059,23.34453751150931,6.616271604940925,-16.72826590656838
archea,dayhoff6,31,6,0.01328948617643927,4135026,24.122688761892952,6.616478244631257,-17.506210517261696
archea,hp2,2,2,2.5600583688317536e-26,4,0.6020599913279624,0.6020599913279624,0.0
archea,hp2,3,2,4.0960933901308057e-25,8,0.9030899869919435,0.9030899869919435,0.0
archea,hp2,4,2,6.553749424209289e-24,16,1.2041199826559248,1.2041199826559248,0.0
archea,hp2,5,2,1.0485999078734863e-22,32,1.505149978319906,1.505149978319906,0.0
archea,hp2,6,2,1.677759852597578e-21,64,1.806179973983887,1.806179973983887,0.0
archea,hp2,7,2,2.6844157641561248e-20,128,2.1072099696478683,2.1072099696478683,0.0
archea,hp2,8,2,4.2950652226497997e-19,256,2.4082399653118496,2.4082399653118496,0.0
archea,hp2,9,2,6.8721043562396795e-18,512,2.709269960975831,2.709269960975831,0.0
archea,hp2,10,2,1.0995366969983487e-16,1024,3.010299956639812,3.010299956639812,0.0
archea,hp2,11,2,1.759258715197358e-15,2048,3.3113299523037933,3.3113299523037933,0.0
archea,hp2,12,2,2.8148139443157727e-14,4096,3.612359947967774,3.612359947967774,0.0
archea,hp2,13,2,4.4993057745045674e-13,8192,3.9133899436317554,3.9133899436317554,0.0
archea,hp2,14,2,7.18659133171808e-12,16384,4.214419939295737,4.214419939295737,0.0
archea,hp2,15,2,1.1460669506904901e-10,32768,4.515449934959718,4.515449934959718,0.0
archea,hp2,16,2,1.81817643140583e-09,65536,4.816479930623699,4.816479930623699,0.0
archea,hp2,17,2,2.8765200362757875e-08,131065,5.11750992628768,5.1174867318407,-2.3194446980845385e-05
archea,hp2,18,2,4.451994344751037e-07,261691,5.418539921951662,5.417788786768467,-0.0007511351831945845
archea,hp2,19,2,6.338003899991205e-06,514750,5.719569917615643,5.711596355290069,-0.007973562325574335
archea,hp2,20,2,6.901222846281838e-05,955902,6.020599913279624,5.9804133702668505,-0.04018654301277369
archea,hp2,21,2,0.0004521294438587184,1575764,6.321629908943605,6.197491174338498,-0.12413873460510771
archea,hp2,22,2,0.0016221215839138706,2238950,6.622659904607587,6.3500443950678385,-0.2726155095397482
archea,hp2,23,2,0.00353833295796374,2793906,6.923689900271568,6.446211790336488,-0.4774781099350802
archea,hp2,24,2,0.005565962937691243,3185997,7.224719895935548,6.50324536252473,-0.7214745334108184
archea,hp2,25,2,0.007191915629165935,3436935,7.52574989159953,6.536171318751057,-0.9895785728484725
archea,hp2,26,2,0.00833713828350415,3591263,7.826779887263511,6.555247211103881,-1.2715326761596302
archea,hp2,27,2,0.00910502143974614,3686587,8.127809882927492,6.566624487303025,-1.5611853956244675
archea,hp2,28,2,0.009606254190494115,3747367,8.428839878591473,6.573726227993673,-1.8551136505978008
archea,hp2,29,2,0.009957331469183232,3788145,8.729869874255455,6.578426594273857,-2.1514432799815975
archea,hp2,30,2,0.010196473563387471,3816261,9.030899869919436,6.581638069119995,-2.449261800799441
archea,hp2,31,2,0.010402258183002009,3837291,9.331929865583417,6.58402473506022,-2.747905130523197
